,dataset_id,image_path,root_path,file_name,target_id,target_name
12185,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc229.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc229.jpeg,2,scc
12186,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1727.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1727.jpeg,0,aca
12187,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3178.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3178.jpeg,0,aca
12188,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3609.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3609.jpeg,2,scc
12189,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1740.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1740.jpeg,1,n
12190,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn654.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn654.jpeg,1,n
12191,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc134.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc134.jpeg,2,scc
12192,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn252.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn252.jpeg,1,n
12193,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn648.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn648.jpeg,1,n
12194,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4854.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4854.jpeg,0,aca
12195,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1117.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1117.jpeg,1,n
12196,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2378.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2378.jpeg,1,n
12197,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1713.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1713.jpeg,1,n
12198,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc114.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc114.jpeg,2,scc
12199,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn971.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn971.jpeg,1,n
12200,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3447.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3447.jpeg,0,aca
12201,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2078.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2078.jpeg,2,scc
12202,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3574.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3574.jpeg,2,scc
12203,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3066.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3066.jpeg,1,n
12204,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2862.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2862.jpeg,1,n
12205,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca547.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca547.jpeg,0,aca
12206,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn935.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn935.jpeg,1,n
12207,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc602.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc602.jpeg,2,scc
12208,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4104.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4104.jpeg,0,aca
12209,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1974.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1974.jpeg,0,aca
12210,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1133.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1133.jpeg,1,n
12211,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn256.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn256.jpeg,1,n
12212,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3505.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3505.jpeg,0,aca
12213,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca656.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca656.jpeg,0,aca
12214,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2905.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2905.jpeg,0,aca
12215,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2244.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2244.jpeg,0,aca
12216,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2468.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2468.jpeg,2,scc
12217,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3804.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3804.jpeg,2,scc
12218,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4723.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4723.jpeg,1,n
12219,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1889.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1889.jpeg,1,n
12220,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4603.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4603.jpeg,2,scc
12221,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc498.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc498.jpeg,2,scc
12222,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4086.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4086.jpeg,0,aca
12223,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4945.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4945.jpeg,0,aca
12224,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3245.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3245.jpeg,2,scc
12225,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3499.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3499.jpeg,0,aca
12226,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc145.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc145.jpeg,2,scc
12227,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4209.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4209.jpeg,2,scc
12228,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2080.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2080.jpeg,1,n
12229,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2021.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2021.jpeg,2,scc
12230,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2513.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2513.jpeg,0,aca
12231,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3669.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3669.jpeg,2,scc
12232,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1803.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1803.jpeg,2,scc
12233,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1037.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1037.jpeg,0,aca
12234,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc204.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc204.jpeg,2,scc
12235,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc167.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc167.jpeg,2,scc
12236,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2538.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2538.jpeg,1,n
12237,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3185.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3185.jpeg,2,scc
12238,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1318.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1318.jpeg,0,aca
12239,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn930.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn930.jpeg,1,n
12240,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4762.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4762.jpeg,0,aca
12241,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn938.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn938.jpeg,1,n
12242,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3762.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3762.jpeg,1,n
12243,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4584.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4584.jpeg,2,scc
12244,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2500.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2500.jpeg,2,scc
12245,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn515.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn515.jpeg,1,n
12246,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc411.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc411.jpeg,2,scc
12247,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3217.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3217.jpeg,1,n
12248,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc613.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc613.jpeg,2,scc
12249,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3375.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3375.jpeg,0,aca
12250,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3523.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3523.jpeg,2,scc
12251,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca443.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca443.jpeg,0,aca
12252,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1542.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1542.jpeg,1,n
12253,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1309.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1309.jpeg,2,scc
12254,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2138.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2138.jpeg,1,n
12255,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2163.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2163.jpeg,1,n
12256,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1800.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1800.jpeg,0,aca
12257,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2503.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2503.jpeg,1,n
12258,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca594.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca594.jpeg,0,aca
12259,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3391.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3391.jpeg,2,scc
12260,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3889.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3889.jpeg,0,aca
12261,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1578.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1578.jpeg,1,n
12262,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4526.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4526.jpeg,0,aca
12263,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2438.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2438.jpeg,0,aca
12264,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2369.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2369.jpeg,2,scc
12265,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn4.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn4.jpeg,1,n
12266,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1016.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1016.jpeg,0,aca
12267,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn49.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn49.jpeg,1,n
12268,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3128.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3128.jpeg,2,scc
12269,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn25.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn25.jpeg,1,n
12270,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1711.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1711.jpeg,1,n
12271,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1377.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1377.jpeg,1,n
12272,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2834.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2834.jpeg,2,scc
12273,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1099.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1099.jpeg,2,scc
12274,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2193.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2193.jpeg,0,aca
12275,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc999.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc999.jpeg,2,scc
12276,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3475.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3475.jpeg,1,n
12277,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2947.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2947.jpeg,1,n
12278,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2085.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2085.jpeg,0,aca
12279,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca335.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca335.jpeg,0,aca
12280,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4406.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4406.jpeg,2,scc
12281,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1449.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1449.jpeg,1,n
12282,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3179.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3179.jpeg,2,scc
12283,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2712.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2712.jpeg,2,scc
12284,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2495.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2495.jpeg,0,aca
12285,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1683.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1683.jpeg,2,scc
12286,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1122.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1122.jpeg,2,scc
12287,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1569.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1569.jpeg,1,n
12288,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1178.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1178.jpeg,1,n
12289,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2934.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2934.jpeg,2,scc
12290,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3574.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3574.jpeg,1,n
12291,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2950.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2950.jpeg,0,aca
12292,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2296.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2296.jpeg,1,n
12293,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3564.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3564.jpeg,2,scc
12294,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3425.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3425.jpeg,1,n
12295,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4316.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4316.jpeg,0,aca
12296,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn781.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn781.jpeg,1,n
12297,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn851.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn851.jpeg,1,n
12298,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1716.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1716.jpeg,2,scc
12299,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1769.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1769.jpeg,0,aca
12300,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2677.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2677.jpeg,1,n
12301,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2086.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2086.jpeg,2,scc
12302,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3819.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3819.jpeg,1,n
12303,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2967.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2967.jpeg,2,scc
12304,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1526.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1526.jpeg,2,scc
12305,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1033.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1033.jpeg,2,scc
12306,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4952.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4952.jpeg,0,aca
12307,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2524.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2524.jpeg,2,scc
12308,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1815.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1815.jpeg,0,aca
12309,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4650.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4650.jpeg,0,aca
12310,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn644.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn644.jpeg,1,n
12311,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc3375.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc3375.jpeg,2,scc
12312,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3370.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3370.jpeg,1,n
12313,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3581.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3581.jpeg,1,n
12314,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2175.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2175.jpeg,1,n
12315,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1274.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1274.jpeg,1,n
12316,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3444.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3444.jpeg,0,aca
12317,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn123.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn123.jpeg,1,n
12318,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1499.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1499.jpeg,0,aca
12319,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2306.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2306.jpeg,1,n
12320,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3767.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3767.jpeg,0,aca
12321,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn102.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn102.jpeg,1,n
12322,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2588.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2588.jpeg,2,scc
12323,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3517.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3517.jpeg,1,n
12324,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc4043.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc4043.jpeg,2,scc
12325,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4935.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4935.jpeg,0,aca
12326,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3301.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3301.jpeg,1,n
12327,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2232.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2232.jpeg,2,scc
12328,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3339.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3339.jpeg,1,n
12329,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2217.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2217.jpeg,0,aca
12330,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn872.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn872.jpeg,1,n
12331,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc2072.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc2072.jpeg,2,scc
12332,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn558.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn558.jpeg,1,n
12333,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn1526.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn1526.jpeg,1,n
12334,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3628.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3628.jpeg,0,aca
12335,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1530.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1530.jpeg,2,scc
12336,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2237.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca2237.jpeg,0,aca
12337,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc1027.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc1027.jpeg,2,scc
12338,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3929.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca3929.jpeg,0,aca
12339,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn2244.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn2244.jpeg,1,n
12340,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1755.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca1755.jpeg,0,aca
12341,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3981.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3981.jpeg,1,n
12342,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3446.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3446.jpeg,1,n
12343,cv,../data/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4607.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_aca,lungaca4607.jpeg,0,aca
12344,cv,../data/lung_colon_image_set/lung_image_sets/lung_n/lungn3989.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_n,lungn3989.jpeg,1,n
12345,cv,../data/lung_colon_image_set/lung_image_sets/lung_scc/lungscc910.jpeg,../data/lung_colon_image_set/lung_image_sets/lung_scc,lungscc910.jpeg,2,scc
